Incident energy,sigma
1532.05,8.535221E-7
1532.072,8.535322E-7
1532.116,8.535523E-7
1532.148,8.535669E-7
1532.185,8.535838E-7
1532.214,8.535971E-7
1532.231,8.536048E-7
1532.28,8.536272E-7
1532.361,8.536642E-7
1532.506,8.537305E-7
1532.669,8.53805E-7
1532.765,8.538489E-7
1533.04,8.539746E-7
1533.136,8.540184E-7
1533.233,8.540628E-7
1533.287,8.540875E-7
1533.326,8.541053E-7
1533.337,8.541103E-7
1533.375,8.541277E-7
1533.412,8.541446E-7
1533.507,8.54188E-7
1533.67,8.542625E-7
1533.82,8.543311E-7
1533.97,8.543996E-7
1534.062,8.544417E-7
1534.154,8.544837E-7
1534.228,8.545175E-7
1534.241,8.545235E-7
1534.277,8.545399E-7
1534.313,8.545564E-7
1534.376,8.545852E-7
1534.494,8.546391E-7
1534.608,8.546912E-7
1534.733,8.547483E-7
1534.858,8.548055E-7
1534.949,8.54847E-7
1535.035,8.548863E-7
1535.098,8.549151E-7
1535.12,8.549252E-7
1535.199,8.549613E-7
1535.315,8.550143E-7
1535.493,8.550957E-7
1535.64,8.551628E-7
1535.787,8.5523E-7
1535.914,8.552881E-7
1535.998,8.553265E-7
1536.072,8.553603E-7
1536.145,8.553936E-7
1536.292,8.554608E-7
1536.429,8.555234E-7
1536.503,8.555573E-7
1536.518,8.555641E-7
1536.562,8.555842E-7
1536.586,8.555952E-7
1536.603,8.55603E-7
1536.669,8.556331E-7
1536.743,8.55667E-7
1536.915,8.557456E-7
1537.013,8.557904E-7
1537.038,8.558018E-7
1537.094,8.558274E-7
1537.149,8.558525E-7
1537.259,8.559028E-7
1537.364,8.559508E-7
1537.394,8.559645E-7
1537.446,8.559883E-7
1537.451,8.559905E-7
1537.468,8.559983E-7
1537.484,8.560056E-7
1537.535,8.560289E-7
1537.607,8.560618E-7
1537.679,8.560947E-7
1537.719,8.56113E-7
1537.81,8.561546E-7
1538.06,8.562689E-7
1538.204,8.563347E-7
1538.29,8.56374E-7
1538.296,8.563767E-7
1538.309,8.563827E-7
1538.321,8.563882E-7
1538.346,8.563996E-7
1538.378,8.564142E-7
1538.399,8.564238E-7
1538.469,8.564558E-7
1538.56,8.564974E-7
1538.713,8.565673E-7
1538.977,8.56688E-7
1539.033,8.567136E-7
1539.172,8.567771E-7
1539.248,8.568118E-7
1539.304,8.568374E-7
1539.311,8.568406E-7
1539.331,8.568498E-7
1539.351,8.568589E-7
1539.356,8.568612E-7
1539.374,8.568694E-7
1539.392,8.568776E-7
1539.455,8.569064E-7
1539.518,8.569352E-7
1539.527,8.569393E-7
1539.556,8.569526E-7
1539.576,8.569617E-7
1539.596,8.569709E-7
1539.675,8.57007E-7
1539.791,8.5706E-7
1539.889,8.571048E-7
1539.987,8.571496E-7
1540.067,8.571861E-7
1540.074,8.571893E-7
1540.098,8.572003E-7
1540.122,8.572113E-7
1540.157,8.572273E-7
1540.212,8.572524E-7
1540.277,8.572821E-7
1540.342,8.573118E-7
1540.362,8.57321E-7
1540.382,8.573301E-7
1540.43,8.57352E-7
1540.477,8.573735E-7
1540.511,8.573891E-7
1540.521,8.573936E-7
1540.556,8.574096E-7
1540.615,8.574366E-7
1540.724,8.574864E-7
1540.813,8.575271E-7
1540.901,8.575673E-7
1541.078,8.576482E-7
1541.208,8.577076E-7
1541.337,8.577666E-7
1541.364,8.577789E-7
1541.445,8.578159E-7
1541.526,8.578529E-7
1541.557,8.578671E-7
1541.652,8.579105E-7
1541.763,8.579613E-7
1541.874,8.58012E-7
1541.958,8.580504E-7
1542.035,8.580856E-7
1542.074,8.581034E-7
1542.114,8.581217E-7
1542.256,8.581866E-7
1542.274,8.581948E-7
1542.343,8.582263E-7
1542.411,8.582574E-7
1542.42,8.582615E-7
1542.448,8.582743E-7
1542.476,8.582871E-7
1542.484,8.582908E-7
1542.512,8.583036E-7
1542.54,8.583164E-7
1542.643,8.583634E-7
1542.738,8.584069E-7
1542.833,8.584503E-7
1542.871,8.584677E-7
1542.89,8.584763E-7
1542.936,8.584974E-7
1542.981,8.585179E-7
1543.071,8.585591E-7
1543.167,8.586029E-7
1543.241,8.586368E-7
1543.338,8.586811E-7
1543.483,8.587474E-7
1543.578,8.587908E-7
1543.672,8.588337E-7
1543.767,8.588771E-7
1543.861,8.589201E-7
1543.928,8.589507E-7
1543.995,8.589814E-7
1544.062,8.59012E-7
1544.128,8.590421E-7
1544.195,8.590728E-7
1544.262,8.591034E-7
1544.346,8.591418E-7
1544.429,8.591797E-7
1544.513,8.592181E-7
1544.596,8.59256E-7
1544.729,8.593168E-7
1544.751,8.593269E-7
1544.824,8.593602E-7
1544.897,8.593936E-7
1545.046,8.594617E-7
1545.219,8.595408E-7
1545.246,8.595531E-7
1545.32,8.595869E-7
1545.394,8.596207E-7
1545.541,8.596879E-7
1545.682,8.597524E-7
1545.736,8.59777E-7
1545.807,8.598095E-7
1545.846,8.598273E-7
1545.918,8.598602E-7
1546.039,8.599155E-7
1546.217,8.599969E-7
1546.268,8.600202E-7
1546.396,8.600787E-7
1546.523,8.601367E-7
1546.651,8.601952E-7
1546.759,8.602446E-7
1546.822,8.602734E-7
1546.945,8.603296E-7
1547.074,8.603886E-7
1547.203,8.604475E-7
1547.316,8.604992E-7
1547.428,8.605503E-7
1547.473,8.605709E-7
1547.535,8.605992E-7
1547.597,8.606276E-7
1547.721,8.606843E-7
1547.845,8.607409E-7
1547.968,8.607971E-7
1548.205,8.609055E-7
1548.283,8.609411E-7
1548.374,8.609827E-7
1548.386,8.609882E-7
1548.415,8.610014E-7
1548.443,8.610142E-7
1548.454,8.610193E-7
1548.465,8.610243E-7
1548.476,8.610293E-7
1548.5,8.610403E-7
1548.524,8.610513E-7
1548.571,8.610727E-7
1548.583,8.610782E-7
1548.619,8.610947E-7
1548.655,8.611111E-7
1548.734,8.611472E-7
1548.812,8.611829E-7
1549.061,8.612967E-7
1549.09,8.613099E-7
1549.171,8.61347E-7
1549.252,8.61384E-7
1549.413,8.614576E-7
1549.588,8.615375E-7
1549.689,8.615837E-7
1549.789,8.616294E-7
1549.918,8.616884E-7
1550.039,8.617437E-7
1550.16,8.61799E-7
1550.265,8.618469E-7
1550.317,8.618707E-7
1550.369,8.618945E-7
1550.422,8.619187E-7
1550.474,8.619425E-7
1550.526,8.619662E-7
1550.578,8.6199E-7
1550.644,8.620202E-7
1550.71,8.620503E-7
1550.798,8.620905E-7
1550.886,8.621308E-7
1550.969,8.621687E-7
1551.051,8.622062E-7
1551.216,8.622816E-7
1551.348,8.623419E-7
1551.383,8.623579E-7
1551.42,8.623748E-7
1551.427,8.62378E-7
1551.445,8.623862E-7
1551.47,8.623977E-7
1551.483,8.624036E-7
1551.533,8.624265E-7
1551.566,8.624415E-7
1551.597,8.624557E-7
1551.604,8.624589E-7
1551.626,8.62469E-7
1551.648,8.62479E-7
1551.7,8.625028E-7
1551.786,8.625421E-7
1551.87,8.625805E-7
1551.889,8.625892E-7
1551.94,8.626125E-7
1551.962,8.626225E-7
1551.976,8.626289E-7
1552.027,8.626522E-7
1552.102,8.626865E-7
1552.249,8.627537E-7
1552.42,8.628318E-7
1552.505,8.628707E-7
1552.59,8.629095E-7
1552.649,8.629365E-7
1552.735,8.629758E-7
1552.821,8.630151E-7
1552.907,8.630544E-7
1552.992,8.630933E-7
1553.135,8.631586E-7
1553.212,8.631938E-7
1553.305,8.632363E-7
1553.336,8.632505E-7
1553.425,8.632912E-7
1553.571,8.633579E-7
1553.833,8.634776E-7
1553.863,8.634913E-7
1553.892,8.635046E-7
1554.009,8.635581E-7
1554.126,8.636115E-7
1554.264,8.636746E-7
1554.293,8.636879E-7
1554.373,8.637244E-7
1554.437,8.637537E-7
1554.551,8.638058E-7
1554.775,8.639082E-7
1555.014,8.640174E-7
1555.149,8.640791E-7
1555.283,8.641403E-7
1555.402,8.641947E-7
1555.416,8.642011E-7
1555.45,8.642167E-7
1555.483,8.642317E-7
1555.549,8.642619E-7
1555.556,8.642651E-7
1555.583,8.642774E-7
1555.61,8.642898E-7
1555.688,8.643254E-7
1555.763,8.643597E-7
1555.886,8.644159E-7
1555.94,8.644406E-7
1556.089,8.645087E-7
1556.198,8.645585E-7
1556.307,8.646083E-7
1556.436,8.646673E-7
1556.49,8.64692E-7
1556.557,8.647226E-7
1556.618,8.647505E-7
1556.718,8.647962E-7
1556.893,8.648762E-7
1556.943,8.64899E-7
1557.075,8.649593E-7
1557.206,8.650192E-7
1557.343,8.650818E-7
1557.405,8.651102E-7
1557.484,8.651463E-7
1557.543,8.651732E-7
1557.681,8.652363E-7
1557.811,8.652957E-7
1557.824,8.653016E-7
1557.86,8.653181E-7
1557.896,8.653346E-7
1557.967,8.65367E-7
1557.976,8.653711E-7
1558.004,8.653839E-7
1558.032,8.653967E-7
1558.089,8.654228E-7
1558.195,8.654712E-7
1558.208,8.654771E-7
1558.26,8.655009E-7
1558.312,8.655247E-7
1558.357,8.655452E-7
1558.363,8.65548E-7
1558.376,8.655539E-7
1558.389,8.655599E-7
1558.414,8.655713E-7
1558.486,8.656042E-7
1558.566,8.656408E-7
1558.645,8.656769E-7
1558.701,8.657025E-7
1558.757,8.65728E-7
1558.86,8.657751E-7
1558.962,8.658217E-7
1559.064,8.658684E-7
1559.166,8.65915E-7
1559.297,8.659748E-7
1559.427,8.660343E-7
1559.549,8.6609E-7
1559.689,8.66154E-7
1559.714,8.661654E-7
1559.79,8.662002E-7
1559.881,8.662418E-7
1559.971,8.662829E-7
1560.099,8.663414E-7
1560.227,8.663999E-7
1560.501,8.665251E-7
1560.775,8.666504E-7
1560.904,8.667093E-7
1560.938,8.667248E-7
1561.041,8.667719E-7
1561.049,8.667756E-7
1561.068,8.667843E-7
1561.087,8.667929E-7
1561.162,8.668272E-7
1561.268,8.668757E-7
1561.453,8.669602E-7
1561.65,8.670503E-7
1561.749,8.670955E-7
1561.847,8.671403E-7
1561.926,8.671764E-7
1562.005,8.672125E-7
1562.084,8.672486E-7
1562.163,8.672847E-7
1562.216,8.673089E-7
1562.269,8.673332E-7
1562.374,8.673811E-7
1562.48,8.674296E-7
1562.585,8.674776E-7
1562.743,8.675498E-7
1562.795,8.675736E-7
1562.852,8.675996E-7
1562.86,8.676033E-7
1562.877,8.67611E-7
1562.893,8.676183E-7
1562.925,8.67633E-7
1563.029,8.676805E-7
1563.207,8.677619E-7
1563.244,8.677788E-7
1563.329,8.678176E-7
1563.413,8.67856E-7
1563.507,8.67899E-7
1563.525,8.679072E-7
1563.575,8.6793E-7
1563.632,8.679561E-7
1563.718,8.679954E-7
1563.916,8.680859E-7
1563.969,8.681101E-7
1564.107,8.681732E-7
1564.245,8.682363E-7
1564.378,8.68297E-7
1564.45,8.683299E-7
1564.463,8.683359E-7
1564.513,8.683587E-7
1564.551,8.683761E-7
1564.626,8.684104E-7
1564.749,8.684666E-7
1565.044,8.686014E-7
1565.079,8.686174E-7
1565.113,8.68633E-7
1565.2,8.686727E-7
1565.287,8.687125E-7
1565.461,8.68792E-7
1565.609,8.688596E-7
1565.661,8.688834E-7
1565.745,8.689218E-7
1565.812,8.689524E-7
1565.926,8.690045E-7
1566.134,8.690996E-7
1566.169,8.691156E-7
1566.248,8.691517E-7
1566.326,8.691873E-7
1566.385,8.692143E-7
1566.435,8.692372E-7
1566.493,8.692637E-7
1566.608,8.693162E-7
1566.689,8.693532E-7
1566.722,8.693683E-7
1566.828,8.694168E-7
1566.933,8.694648E-7
1567.014,8.695018E-7
1567.051,8.695187E-7
1567.056,8.69521E-7
1567.074,8.695292E-7
1567.092,8.695374E-7
1567.159,8.69568E-7
1567.26,8.696142E-7
1567.403,8.696796E-7
1567.545,8.697445E-7
1567.7,8.698153E-7
1567.778,8.698509E-7
1567.855,8.698861E-7
1567.963,8.699355E-7
1568.071,8.699849E-7
1568.173,8.700315E-7
1568.275,8.700781E-7
1568.377,8.701247E-7
1568.479,8.701713E-7
1568.685,8.702655E-7
1568.788,8.703125E-7
1568.891,8.703596E-7
1568.966,8.703939E-7
1569.041,8.704282E-7
1569.107,8.704583E-7
1569.172,8.70488E-7
1569.238,8.705182E-7
1569.303,8.705479E-7
1569.35,8.705694E-7
1569.364,8.705758E-7
1569.389,8.705872E-7
1569.395,8.7059E-7
1569.404,8.705941E-7
1569.43,8.70606E-7
1569.471,8.706247E-7
1569.547,8.706594E-7
1569.682,8.707211E-7
1569.735,8.707454E-7
1569.816,8.707824E-7
1569.896,8.708189E-7
1569.977,8.70856E-7
1570.029,8.708797E-7
1570.067,8.708971E-7
1570.152,8.709359E-7
1570.296,8.710018E-7
1570.392,8.710456E-7
1570.488,8.710895E-7
1570.664,8.711699E-7
1570.84,8.712504E-7
1570.928,8.712906E-7
1571.016,8.713308E-7
1571.04,8.713418E-7
1571.131,8.713834E-7
1571.158,8.713957E-7
1571.166,8.713994E-7
1571.184,8.714076E-7
1571.202,8.714158E-7
1571.246,8.714359E-7
1571.29,8.71456E-7
1571.422,8.715164E-7
1571.632,8.716123E-7
1571.763,8.716722E-7
1571.882,8.717266E-7
1572.0,8.717805E-7
1572.091,8.718221E-7
1572.127,8.718386E-7
1572.163,8.71855E-7
1572.207,8.718751E-7
1572.293,8.719144E-7
1572.344,8.719378E-7
1572.351,8.719409E-7
1572.372,8.719505E-7
1572.392,8.719597E-7
1572.44,8.719816E-7
1572.488,8.720036E-7
1572.587,8.720488E-7
1572.686,8.720941E-7
1572.779,8.721366E-7
1572.978,8.722275E-7
1573.176,8.72318E-7
1573.284,8.723674E-7
1573.391,8.724163E-7
1573.515,8.724729E-7
1573.639,8.725296E-7
1573.803,8.726046E-7
1573.91,8.726535E-7
1574.017,8.727024E-7
1574.231,8.728002E-7
1574.272,8.728189E-7
1574.355,8.728568E-7
1574.511,8.729281E-7
1574.521,8.729327E-7
1574.553,8.729473E-7
1574.584,8.729615E-7
1574.593,8.729656E-7
1574.62,8.72978E-7
1574.647,8.729903E-7
1574.724,8.730255E-7
1574.8,8.730602E-7
1574.815,8.730671E-7
1574.845,8.730808E-7
1574.943,8.731256E-7
1575.04,8.731699E-7
1575.13,8.73211E-7
1575.232,8.732577E-7
1575.309,8.732928E-7
1575.482,8.733719E-7
1575.774,8.735054E-7
1575.937,8.735799E-7
1576.002,8.736096E-7
1576.132,8.73669E-7
1576.262,8.737284E-7
1576.358,8.737723E-7
1576.42,8.738006E-7
1576.475,8.738257E-7
1576.572,8.738701E-7
1576.632,8.738975E-7
1576.662,8.739112E-7
1576.751,8.739519E-7
1576.84,8.739926E-7
1576.938,8.740374E-7
1577.025,8.740771E-7
1577.091,8.741073E-7
1577.187,8.741512E-7
1577.333,8.742179E-7
1577.462,8.742768E-7
1577.59,8.743353E-7
1577.624,8.743509E-7
1577.706,8.743884E-7
1577.788,8.744258E-7
1577.87,8.744633E-7
1577.951,8.745003E-7
1578.105,8.745707E-7
1578.19,8.746096E-7
1578.273,8.746475E-7
1578.323,8.746703E-7
1578.441,8.747243E-7
1578.632,8.748116E-7
1578.654,8.748216E-7
1578.677,8.748321E-7
1578.731,8.748568E-7
1578.784,8.74881E-7
1578.891,8.749299E-7
1578.992,8.749761E-7
1579.014,8.749862E-7
1579.061,8.750076E-7
1579.099,8.75025E-7
1579.119,8.750341E-7
1579.171,8.750579E-7
1579.254,8.750958E-7
1579.403,8.751639E-7
1579.63,8.752677E-7
1579.735,8.753157E-7
1579.884,8.753838E-7
1580.033,8.754519E-7
1580.19,8.755236E-7
1580.208,8.755318E-7
1580.255,8.755533E-7
1580.301,8.755743E-7
1580.325,8.755853E-7
1580.358,8.756004E-7
1580.468,8.756507E-7
1580.565,8.75695E-7
1580.622,8.757211E-7
1580.68,8.757476E-7
1580.7,8.757567E-7
1580.729,8.7577E-7
1580.755,8.757818E-7
1580.801,8.758029E-7
1580.893,8.758449E-7
1580.953,8.758723E-7
1581.099,8.759391E-7
1581.367,8.760616E-7
1581.464,8.761059E-7
1581.609,8.761722E-7
1581.638,8.761854E-7
1581.652,8.761918E-7
1581.681,8.762051E-7
1581.71,8.762183E-7
1581.788,8.76254E-7
1581.866,8.762896E-7
1581.988,8.763454E-7
1582.109,8.764007E-7
1582.231,8.764564E-7
1582.328,8.765008E-7
1582.498,8.765785E-7
1582.546,8.766004E-7
1582.599,8.766246E-7
1582.646,8.766461E-7
1582.711,8.766758E-7
1582.721,8.766804E-7
1582.743,8.766904E-7
1582.764,8.767E-7
1582.807,8.767197E-7
1582.861,8.767444E-7
1582.909,8.767663E-7
1582.983,8.768001E-7
1583.117,8.768614E-7
1583.201,8.768997E-7
1583.284,8.769377E-7
1583.367,8.769756E-7
1583.45,8.770135E-7
1583.517,8.770442E-7
1583.584,8.770748E-7
1583.673,8.771155E-7
1583.774,8.771616E-7
1583.874,8.772073E-7
1583.974,8.77253E-7
1584.074,8.772987E-7
1584.252,8.773801E-7
1584.33,8.774157E-7
1584.402,8.774486E-7
1584.41,8.774523E-7
1584.441,8.774665E-7
1584.471,8.774802E-7
1584.593,8.775359E-7
1584.75,8.776077E-7
1584.908,8.776799E-7
1584.987,8.77716E-7
1585.065,8.777516E-7
1585.11,8.777722E-7
1585.223,8.778239E-7
1585.335,8.77875E-7
1585.448,8.779267E-7
1585.56,8.779779E-7
1585.774,8.780757E-7
1585.898,8.781324E-7
1585.909,8.781374E-7
1585.945,8.781538E-7
1585.981,8.781703E-7
1586.035,8.78195E-7
1586.107,8.782279E-7
1586.237,8.782873E-7
1586.406,8.783645E-7
1586.53,8.784212E-7
1586.653,8.784774E-7
1586.796,8.785428E-7
1586.861,8.785725E-7
1586.927,8.786026E-7
1586.968,8.786214E-7
1587.067,8.786666E-7
1587.209,8.787315E-7
1587.361,8.78801E-7
1587.512,8.7887E-7
1587.55,8.788874E-7
1587.635,8.789262E-7
1587.72,8.789651E-7
1587.89,8.790428E-7
1588.07,8.79125E-7
1588.174,8.791726E-7
1588.256,8.7921E-7
1588.276,8.792192E-7
1588.306,8.792329E-7
1588.412,8.792813E-7
1588.57,8.793535E-7
1588.729,8.794262E-7
1588.887,8.794984E-7
1589.076,8.795848E-7
1589.264,8.796707E-7
1589.462,8.797612E-7
1589.492,8.797749E-7
1589.581,8.798156E-7
1589.649,8.798467E-7
1589.655,8.798494E-7
1589.676,8.79859E-7
1589.752,8.798938E-7
1589.857,8.799418E-7
1589.952,8.799852E-7
1590.046,8.800281E-7
1590.109,8.800569E-7
1590.288,8.801387E-7
1590.371,8.801767E-7
1590.447,8.802114E-7
1590.497,8.802343E-7
1590.599,8.802809E-7
1590.779,8.803631E-7
1590.893,8.804152E-7
1591.007,8.804673E-7
1591.074,8.80498E-7
1591.14,8.805281E-7
1591.206,8.805583E-7
1591.272,8.805884E-7
1591.353,8.806255E-7
1591.433,8.80662E-7
1591.514,8.806991E-7
1591.594,8.807356E-7
1591.699,8.807836E-7
1591.797,8.808284E-7
1591.818,8.80838E-7
1591.868,8.808608E-7
1591.977,8.809107E-7
1592.084,8.809596E-7
1592.143,8.809865E-7
1592.251,8.810359E-7
1592.358,8.810848E-7
1592.466,8.811341E-7
1592.573,8.81183E-7
1592.681,8.812324E-7
1592.788,8.812813E-7
1593.004,8.8138E-7
1593.111,8.814289E-7
1593.206,8.814723E-7
1593.248,8.814915E-7
1593.365,8.81545E-7
1593.549,8.816291E-7
1593.595,8.816501E-7
1593.665,8.816821E-7
1593.769,8.817297E-7
1593.872,8.817767E-7
1593.97,8.818215E-7
1593.987,8.818293E-7
1594.046,8.818563E-7
1594.051,8.818585E-7
1594.064,8.818645E-7
1594.076,8.8187E-7
1594.104,8.818828E-7
1594.132,8.818956E-7
1594.189,8.819216E-7
1594.385,8.820112E-7
1594.49,8.820592E-7
1594.665,8.821392E-7
1594.753,8.821794E-7
1594.84,8.822191E-7
1594.91,8.822511E-7
1595.015,8.822991E-7
1595.12,8.823471E-7
1595.225,8.823951E-7
1595.33,8.824431E-7
1595.417,8.824828E-7
1595.503,8.825221E-7
1595.58,8.825573E-7
1595.657,8.825925E-7
1595.713,8.826181E-7
1595.73,8.826259E-7
1595.755,8.826373E-7
1595.78,8.826487E-7
1595.818,8.826661E-7
1595.905,8.827059E-7
1596.018,8.827575E-7
1596.13,8.828087E-7
1596.262,8.82869E-7
1596.393,8.829289E-7
1596.493,8.829746E-7
1596.537,8.829947E-7
1596.539,8.829956E-7
1596.545,8.829984E-7
1596.55,8.830007E-7
1596.552,8.830016E-7
1596.558,8.830043E-7
1596.563,8.830066E-7
1596.574,8.830116E-7
1596.589,8.830185E-7
1596.596,8.830217E-7
1596.601,8.83024E-7
1596.603,8.830249E-7
1596.61,8.830281E-7
1596.616,8.830308E-7
1596.629,8.830368E-7
1596.666,8.830537E-7
1596.729,8.830825E-7
1596.891,8.831565E-7
1597.104,8.832539E-7
1597.21,8.833023E-7
1597.316,8.833508E-7
1597.366,8.833736E-7
1597.485,8.83428E-7
1597.604,8.834824E-7
1597.723,8.835368E-7
1597.841,8.835907E-7
1597.941,8.836364E-7
1598.091,8.83705E-7
1598.173,8.837424E-7
1598.203,8.837561E-7
1598.243,8.837744E-7
1598.247,8.837762E-7
1598.259,8.837817E-7
1598.271,8.837872E-7
1598.299,8.838E-7
1598.326,8.838124E-7
1598.397,8.838448E-7
1598.563,8.839207E-7
1598.635,8.839536E-7
1598.658,8.839641E-7
1598.715,8.839901E-7
1598.771,8.840157E-7
1598.884,8.840674E-7
1599.003,8.841218E-7
1599.027,8.841327E-7
1599.095,8.841638E-7
1599.145,8.841867E-7
1599.252,8.842356E-7
1599.43,8.843169E-7
1599.519,8.843576E-7
1599.608,8.843983E-7
1599.697,8.844389E-7
1599.786,8.844796E-7
1599.826,8.844979E-7
1599.906,8.845345E-7
1600.064,8.846067E-7
1600.222,8.846789E-7
1600.35,8.847374E-7
1600.41,8.847648E-7
1600.48,8.847968E-7
1600.534,8.848215E-7
1600.644,8.848718E-7
1600.745,8.849179E-7
1600.755,8.849225E-7
1600.781,8.849344E-7
1600.806,8.849458E-7
1600.856,8.849686E-7
1600.866,8.849732E-7
1600.89,8.849842E-7
1600.914,8.849951E-7
1600.967,8.850194E-7
1601.045,8.85055E-7
1601.223,8.851364E-7
1601.324,8.851825E-7
1601.425,8.852287E-7
1601.526,8.852748E-7
1601.626,8.853205E-7
1601.721,8.85364E-7
1601.796,8.853982E-7
1601.87,8.854321E-7
1601.944,8.854659E-7
1602.018,8.854997E-7
1602.093,8.85534E-7
1602.167,8.855678E-7
1602.315,8.856354E-7
1602.398,8.856734E-7
1602.48,8.857109E-7
1602.504,8.857218E-7
1602.54,8.857383E-7
1602.552,8.857438E-7
1602.564,8.857492E-7
1602.609,8.857698E-7
1602.637,8.857826E-7
1602.664,8.85795E-7
1602.715,8.858183E-7
1602.722,8.858215E-7
1602.743,8.858311E-7
1602.764,8.858407E-7
1602.828,8.858699E-7
1602.913,8.859088E-7
1602.966,8.85933E-7
1603.019,8.859572E-7
1603.114,8.860006E-7
1603.209,8.86044E-7
1603.268,8.86071E-7
1603.326,8.860975E-7
1603.384,8.86124E-7
1603.442,8.861505E-7
1603.501,8.861775E-7
1603.559,8.86204E-7
1603.675,8.86257E-7
1603.791,8.8631E-7
1603.907,8.86363E-7
1604.034,8.864211E-7
1604.1,8.864513E-7
1604.137,8.864682E-7
1604.171,8.864837E-7
1604.175,8.864855E-7
1604.179,8.864874E-7
1604.192,8.864933E-7
1604.205,8.864992E-7
1604.23,8.865107E-7
1604.293,8.865395E-7
1604.401,8.865888E-7
1604.437,8.866053E-7
1604.562,8.866624E-7
1604.643,8.866994E-7
1604.724,8.867364E-7
1604.742,8.867447E-7
1604.791,8.867671E-7
1604.84,8.867895E-7
1604.848,8.867931E-7
1604.871,8.868036E-7
1604.893,8.868137E-7
1604.954,8.868416E-7
1605.014,8.86869E-7
1605.086,8.869019E-7
1605.157,8.869343E-7
1605.229,8.869672E-7
1605.3,8.869997E-7
1605.371,8.870321E-7
1605.442,8.870646E-7
1605.501,8.870915E-7
1605.56,8.871185E-7
1605.619,8.871455E-7
1605.678,8.871724E-7
1605.779,8.872186E-7
1605.88,8.872648E-7
1606.082,8.873571E-7
1606.272,8.874439E-7
1606.343,8.874764E-7
1606.408,8.875061E-7
1606.468,8.875335E-7
1606.478,8.875381E-7
1606.488,8.875426E-7
1606.523,8.875586E-7
1606.557,8.875742E-7
1606.647,8.876153E-7
1606.725,8.87651E-7
1606.802,8.876861E-7
1606.968,8.87762E-7
1607.134,8.878379E-7
1607.211,8.878731E-7
1607.288,8.879083E-7
1607.365,8.879435E-7
1607.442,8.879786E-7
1607.493,8.88002E-7
1607.545,8.880257E-7
1607.596,8.88049E-7
1607.698,8.880956E-7
1607.801,8.881427E-7
1607.903,8.881893E-7
1608.083,8.882716E-7
1608.167,8.8831E-7
1608.228,8.883379E-7
1608.274,8.883589E-7
1608.308,8.883744E-7
1608.314,8.883772E-7
1608.327,8.883831E-7
1608.346,8.883918E-7
1608.39,8.884119E-7
1608.5,8.884622E-7
1608.578,8.884978E-7
1608.597,8.885065E-7
1608.648,8.885298E-7
1608.699,8.885531E-7
1608.704,8.885554E-7
1608.715,8.885605E-7
1608.725,8.88565E-7
1608.746,8.885746E-7
1608.756,8.885792E-7
1608.789,8.885943E-7
1608.86,8.886267E-7
1608.965,8.886747E-7
1609.161,8.887643E-7
1609.251,8.888054E-7
1609.357,8.888539E-7
1609.367,8.888584E-7
1609.4,8.888735E-7
1609.432,8.888881E-7
1609.501,8.889197E-7
1609.569,8.889508E-7
1609.735,8.890266E-7
1609.94,8.891203E-7
1609.991,8.891436E-7
1610.195,8.892369E-7
